"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ARVCF",0.269754733450501,16.5599954621365,2.00632147936481,0.0635171619954267,0.999486182046446,-3.98566671744663
"SMAP",0.224122525113049,18.6346682487036,0.793695608665508,0.440204580150087,0.999486182046446,-4.83651579733593
"RAB27B",0.0924256470557125,19.6207080019932,0.579737141760511,0.570895482001589,0.999486182046446,-4.92301955867191
"AP3B1",0.020276074734852,22.5037916274955,0.374399883817266,0.713434335635665,0.999486182046446,-4.98200575258922
"SULT2B1",-0.00625414271799585,22.578272604964,-0.118804911825532,0.90703275886121,0.999486182046446,-5.02052784548939
"RHOD",-0.109182240581521,18.6873935869273,-0.59359283799827,0.561832882712928,0.999486182046446,-4.91817564258203
"LGALS8",-0.0834729901644735,17.9635858270763,-0.480337799065604,0.638032932267535,0.999486182046446,-4.95462112269411
"NDUFS8",0.175823903672999,20.6133273849015,0.499727000417767,0.62478590920478,0.999486182046446,-4.9488250761521
"TNFRSF10A",0.0617332452600969,17.0785106171793,0.500581967282126,0.624051451985669,0.999486182046446,-4.94864708633493
"NFKBIE",0.0133232096253728,16.2641065869042,0.0283287176810754,0.977815742319434,0.999486182046446,-5.02462164245924
"PSMD11",-0.0236802177144604,23.2366362870137,-0.317369140401132,0.755411461269692,0.999486182046446,-4.99401157348708
"PSMD12",0.0379876489011508,22.5567643266216,0.470006242301155,0.645223989553656,0.999486182046446,-4.95757909965923
"PSMD9",0.0169349374693724,20.8980047309869,0.178835050828585,0.8605003753378,0.999486182046446,-5.01503942395618
"ATOX1",0.235899484009256,18.3575825880163,1.09656319341543,0.290552164111416,0.999486182046446,-4.67490069964917
"MEN1",-0.0306214845980328,18.5987232887223,-0.232489085545602,0.81935305966538,0.999486182046446,-5.00827332695542
"CBX4",-0.0847412563430403,18.4796608606022,-0.776089992129036,0.449961392594509,0.999486182046446,-4.84467041526598
"GET1",-0.0125061757833151,19.6000363292512,-0.0527962319145136,0.958616791434094,0.999486182046446,-5.02401107844207
"PGRMC1",0.196813474162585,21.0820194792822,0.48021571662737,0.638258117868439,0.999486182046446,-4.95458208214654
"SUPT5H",-0.0463202381800265,19.7883110956996,-1.05573000139574,0.308077054591364,0.999486182046446,-4.69920484133918
"TAF4",-0.0584554929782044,17.73468014329,-0.528873499670779,0.60476093046142,0.999486182046446,-4.93990557411493
"DFFA",0.054934758520524,19.7089283646789,0.405329441312358,0.691053237691494,0.999486182046446,-4.97468902072553
"RFXAP",-0.079854874136398,15.1679509029436,-0.33739341056314,0.740573522527248,0.999486182046446,-4.99001663295587
"HIP1",-0.0664102127766952,15.8821796713434,-0.277655483495285,0.785727712186747,0.999486182046446,-5.00100286843406
"CLIC1",-0.10547308384028,24.7656895184596,-0.819408980449658,0.425595262188798,0.999486182046446,-4.82463937897213
"EIF3F",0.0136148066906685,22.5039720574804,0.0985024299614058,0.922866028971663,0.999486182046446,-5.02188358000818
"WWP2",0.0037388269393972,18.0393430869971,0.0338980428971244,0.973412905900597,0.999486182046446,-5.0245164649734
"CDC7",0.0872000746787229,14.606729797541,0.475370296949254,0.641485820397262,0.999486182046446,-4.95605102560642
"PDHX",-0.0652346792205059,19.3809335157171,-1.02584717421399,0.321493433101988,0.999486182046446,-4.7165063775055
"QSOX1",0.0177996415701038,18.9861256969184,0.216453557862233,0.8315992306545,0.999486182046446,-5.0104788665956
"DCTN6",0.0228769655774705,19.1773113927279,0.254296200981123,0.802777568917706,0.999486182046446,-5.00502391853809
"SLC33A1",-0.215709647474046,19.2556359874866,-2.04016691763423,0.0596582077098666,0.999486182046446,-3.9561333260086
"WASL",0.0421971263767169,19.3366904235469,0.67233863429943,0.511763128222645,0.999486182046446,-4.8886727782967
"IPO5",0.0252139502510254,22.0185239961908,0.263334403755048,0.795935789760353,0.999486182046446,-5.00359288007478
"POLRMT",0.0248320990901618,18.7948953869224,0.497091146165616,0.626451920857061,0.999486182046446,-4.94969400206507
"EEF2K",-0.11426725679889,17.5000580131041,-1.22231704199085,0.240760649988551,0.999486182046446,-4.59573127916017
"SAP18",0.0149670511587026,21.1368583724339,0.165683192581699,0.870655741404595,0.999486182046446,-5.0164303598038
"EML1",-0.176581854074584,16.0138912380509,-1.08248696070775,0.297654189580604,0.999486182046446,-4.68312321877033
"IGF2BP3",-0.278731016037032,15.3255348726814,-1.0211442781009,0.329615587496622,0.999486182046446,-4.71741921373088
"DNM1L",0.0300280302171956,21.5741093261287,0.653005731444316,0.523800827539868,0.999486182046446,-4.8962375190702
"RTCA",0.0388600958103318,18.954287641173,0.343655169405571,0.73595504170313,0.999486182046446,-4.98871831112614
"PIK3C2A",0.00113939604570845,19.3239152345713,0.0154972897653905,0.987843116872276,0.999486182046446,-5.02479626288166
"IFRD1",0.14386975164642,16.5429331438343,1.11027504356012,0.284652531356449,0.999486182046446,-4.6666112267961
"PIK3R2",-0.119846696020208,16.6375300701026,-1.26470703384443,0.225593581801046,0.999486182046446,-4.56760417618487
"GOLIM4",0.0646649599355626,15.9329628608949,0.346220152381896,0.734066215810681,0.999486182046446,-4.98817974700968
"MANBA",0.250537749038777,18.0606260370352,2.89899278906863,0.0111691667565289,0.999486182046446,-3.17555959028797
"TRAF5",-0.0819927366435227,15.5216994395824,-0.248848178965281,0.807441546777506,0.999486182046446,-5.00568234719056
"AGRN",-0.0144133387266159,17.6801966480795,-0.178494849999609,0.860762753025653,0.999486182046446,-5.01507673352597
"PLOD2",0.0258870966798455,18.6003570466498,0.321346226246891,0.752456287539173,0.999486182046446,-4.99323717894211
"EXOC5",-0.0140766105541701,19.0439357924646,-0.287873347600178,0.777448917677326,0.999486182046446,-4.99945916462297
"HMGN4",-0.0844449659609552,17.2130077119629,-0.393203038830556,0.699794015585405,0.999486182046446,-4.97762480533562
"NDUFA4",-0.0533407487343212,21.8356587446749,-0.349957809914207,0.731347689539287,0.999486182046446,-4.98737442277949
"PSMD14",-0.0354450154609474,22.7060532146929,-0.275452104906886,0.786790096277203,0.999486182046446,-5.00159691785398
"ZNF593",-0.0249449421572834,18.505459342515,-0.211687384461291,0.83524799069377,0.999486182046446,-5.01110431346431
"BIN1",-0.0781065307289062,18.24659687383,-0.678944732045726,0.508440017516985,0.999486182046446,-4.88562037471628
"KPNA3",-0.024995473493334,21.23697433269,-0.453026502836318,0.65712209387177,0.999486182046446,-4.96230651740681
"STK25",0.0416046538494399,17.8585972694521,0.414563390507846,0.684427646589613,0.999486182046446,-4.97239558835966
"LAD1",-0.0851745807665125,20.7387311408178,-0.71747075641043,0.484291760300637,0.999486182046446,-4.87023088606221
"FAAH",-0.00905687782296383,19.1431007286858,-0.0932161883061804,0.926986135476723,0.999486182046446,-5.02219625285083
"KRIT1",-0.0457595217993205,15.9282585308744,-0.362967705665716,0.721777655803326,0.999486182046446,-4.98456722073972
"PES1",-0.0464441580681232,21.6334026432466,-0.838951299076095,0.414886367500189,0.999486182046446,-4.81529110682523
"SDCBP",-0.0163811079145688,18.5453573990972,-0.14094327594621,0.889821503324375,0.999486182046446,-5.01876043081209
"MPHOSPH10",0.0232164131986394,18.9564507892243,0.25004899056884,0.805998455599395,0.999486182046446,-5.00567934403357
"NOP56",0.0578676166672949,19.8259660614181,0.975880430993209,0.344857566512019,0.999486182046446,-4.74453295546728
"DDX3X",0.017847122518333,23.8846984039788,0.347213788062362,0.73333498976428,0.999486182046446,-4.98797006391538
"RNASET2",0.17249452743895,17.2004028497465,1.29850647262936,0.214048071133529,0.999486182046446,-4.54468605674463
"PODXL",-0.291863105753034,18.6146728535845,-0.546379537913766,0.593747616989833,0.999486182046446,-4.93384056826395
"PIR",0.0688190668398079,20.1903191827311,0.864916907813997,0.400932245693452,0.999486182046446,-4.80257465121166
"KPNA4",-0.136489213767717,20.9292687214344,-0.933020565492258,0.365923852415465,0.999486182046446,-4.76761247518254
"E2F3",0.263895031490346,13.6944447175148,1.46012690578962,0.165225179603098,0.999486182046446,-4.42945705107196
"PPP6C",-0.00793086965043699,20.8325316184226,-0.0921569762103065,0.927813270867946,0.999486182046446,-5.02225665076068
"CES2",0.516229642411034,13.6842200428977,2.36387819385198,0.0322557394621838,0.999486182046446,-3.66653111951291
"PIK3C2B",-0.0501893366355795,18.3169745748861,-0.393288598225309,0.699732187935628,0.999486182046446,-4.97760439448305
"MAN2B1",0.0533446323864979,18.7195209727924,0.803650494037422,0.434359318008168,0.999486182046446,-4.83203706875095
"FBP2",-0.173619600326202,22.5021422917234,-0.477148660280675,0.640388110105992,0.999486182046446,-4.95546714539615
"UBE2C",-0.0397940962561201,19.4479797479459,-0.391097616460842,0.701316145188831,0.999486182046446,-4.97812571204213
"PDXK",0.057581794515265,21.65213856885,0.620241520229584,0.544562776407552,0.999486182046446,-4.9085929923614
"SCD",0.00211523191935825,21.9324810497312,0.0155248055717082,0.987822199558385,0.999486182046446,-5.02479598487701
"ARID1A",0.0325472958166486,17.9040720290163,0.29373222605123,0.773055052882702,0.999486182046446,-4.99841862369454
"CDK2AP1;CDK2AP2",0.0238837316401277,15.6104209116142,0.122942555134526,0.903812047939815,0.999486182046446,-5.02022033861945
"SDHD",-0.242908780249909,18.8637648484048,-0.523007489456166,0.609472026558249,0.999486182046446,-4.94135331895167
"C2CD2L",0.0361163728006311,17.2254694265935,0.342397452578455,0.736881856290895,0.999486182046446,-4.98898096112957
"NEMP1",0.0755202632156777,15.4710850956405,0.365276986289296,0.720089328225527,0.999486182046446,-4.98405604493162
"CUX2",-0.0941958056682921,16.7231442867883,-0.435853112064246,0.669707737901025,0.999486182046446,-4.9666885468488
"TXNDC9",-0.0164784460575369,19.9709561586468,-0.202220518384386,0.842506929290609,0.999486182046446,-5.0123056600878
"TRAFD1",-0.0335523149361023,16.9428655300008,-0.30723387107609,0.762960269432865,0.999486182046446,-4.99594227071022
"COX7A2L",-0.100005935635515,19.6550316388188,-1.33618590123218,0.201737185179859,0.999486182046446,-4.51863899588436
"HSPB6",-0.18105040555491,16.6291875359365,-0.502070369653028,0.623639455064732,0.999486182046446,-4.94786968482143
"NDUFAB1",-0.0803929071774192,18.2746439336114,-0.183683076373348,0.85681316969052,0.999486182046446,-5.01448713085469
"UBFD1",-0.0369074927200295,21.0715932372678,-0.120291676894617,0.905907687388235,0.999486182046446,-5.0204129188873
"CYB561D2",-0.0686189772688586,15.7732785294187,-0.428735167698401,0.674756289695632,0.999486182046446,-4.96855562198878
"CIT",0.00919192419716452,17.4268608863186,0.117991454252868,0.907666148748233,0.999486182046446,-5.02058706635575
"COPE",-0.0444268305235589,21.6592874470564,-0.407419874493693,0.689550984329985,0.999486182046446,-4.97417419984432
"RFXANK",0.433770962006976,13.9957348319977,0.834712059650445,0.418240701622672,0.999486182046446,-4.81682097111039
"AP3D1",-0.0250364573031803,21.1885177981322,-0.289579119185699,0.776168855470614,0.999486182046446,-4.99915834666642
"CCS",0.241328142339754,19.3297722952819,0.759694386203169,0.459645322164657,0.999486182046446,-4.85187312070542
"ABLIM1",0.0673053963996626,14.793926361905,0.250177319565959,0.806149261523929,0.999486182046446,-5.00557522425458
"DVL2",0.0241084632750237,17.3449742884928,0.159368438928324,0.875540256688816,0.999486182046446,-5.01706066988201
"CHD1",-0.0803091960260538,17.8302294752149,-0.633116471960821,0.536350582578431,0.999486182046446,-4.90380788637944
"CHD2",-0.111007835712801,18.7828462357647,-1.58697526641288,0.133718312757092,0.999486182046446,-4.33309087324901
"GOSR2",0.0110233097838588,18.8880967722505,0.0720356129058246,0.943541227608082,0.999486182046446,-5.02327307819844
"TOR1A",0.0340462954467284,19.8090320875455,0.35229784393013,0.729597778577431,0.999486182046446,-4.98688801212785
"TOR1B",0.0610396966429079,18.2241296544139,0.677118978231064,0.508811375172341,0.999486182046446,-4.8867711271717
"STX16",0.0563586395639497,20.2889216820255,0.698849261671623,0.495518404997431,0.999486182046446,-4.8779719089684
"ADAM10",-0.0123996470000129,20.0889340124208,-0.10544546387345,0.917442893498845,0.999486182046446,-5.02144902698481
"ABCD4",0.0351523471024997,15.0446091501796,0.171172149041308,0.867000596175118,0.999486182046446,-5.01571998035326
"EI24",-0.0892055962145335,18.7305277767814,-0.722743816520472,0.48114055786568,0.999486182046446,-4.86800542405171
"TP53I11",-0.134838752383402,18.1410374695844,-1.05970616568569,0.306323136925941,0.999486182046446,-4.69687278059727
"KMT2D",-0.110129604938781,16.6328477678487,-0.828028842808907,0.420849887824797,0.999486182046446,-4.82053967030086
"ITGB1BP1",0.0987617608283085,14.6005778983039,0.534071567901355,0.603249373923522,0.999486182046446,-4.93714942627668
"APAF1",0.111921640302587,16.914933702013,0.728735079821244,0.477575156862678,0.999486182046446,-4.86545901742143
"RIOK3",-0.266072658744815,17.2248147353971,-1.81550606458604,0.0898269576517381,0.999486182046446,-4.14847231533216
"IMPA2",-0.0338524991125233,18.1782807724429,-0.27241547933131,0.789078965057552,0.999486182046446,-5.00210540582498
"MAP2K7",0.0380710050706092,18.4925677497851,0.581311279723786,0.569807716206942,0.999486182046446,-4.9225050784623
"ACOT8",-0.0219636998501294,20.0213455490875,-0.374882189860621,0.71308316556333,0.999486182046446,-4.98189598827467
"CDIPT",-0.234063784556241,20.1144516643148,-1.35377624835554,0.19637363906443,0.999486182046446,-4.50638579972177
"PDCD5",0.00132147800838567,19.2469184349821,0.00642653390583421,0.994959696269512,0.999486182046446,-5.02485747345336
"PRMT5",-0.0323522977741071,23.1508890213561,-0.253182280938103,0.80362195876719,0.999486182046446,-5.00519687245326
"SLC9A3R1",0.0106233956039112,23.3460612267659,0.094786011656824,0.925760425945322,0.999486182046446,-5.02210547173076
"CHEK1",-0.0981064017084421,17.9651277293435,-1.26396061136647,0.225853993326497,0.999486182046446,-4.56810543365444
"TNFRSF10B",0.324052615390102,14.9402455044437,1.22585431383088,0.239465379340403,0.999486182046446,-4.59341090235887
"FPGT",-0.0674279411094965,16.7402341624952,-0.48358267103253,0.635782103670281,0.999486182046446,-4.95367940858389
"TPP1",-0.0275615716486399,19.0648694067625,-0.254431374897779,0.802675119700199,0.999486182046446,-5.00500287960626
"TCERG1",-0.0410622915003955,21.2803745037455,-0.536662216404989,0.599502435188366,0.999486182046446,-4.93741909987117
"NDC80",0.0690386553931894,16.8953584226078,0.5907541543802,0.563627985508896,0.999486182046446,-4.91920783046559
"KIF3C",0.550248475259544,11.4996050364475,2.35198715564825,0.0341312997580061,0.999486182046446,-3.69117039803222
"NRP1",0.0644189371627562,18.4267644920108,0.788977471987717,0.442622449692569,0.999486182046446,-4.83881146899507
"TNPO2",0.0360152719780835,19.799279907523,0.346015493521391,0.734216859351799,0.999486182046446,-4.98822286246179
"POLR3A",0.0340091292721958,19.1676352257173,0.615314475821961,0.54772362856209,0.999486182046446,-4.9104000644059
"TSPAN4",0.0900539610564337,16.1664453681788,0.312711648059728,0.759555440979819,0.999486182046446,-4.99463029036664
"PSMA7",-0.012695441293836,23.5937998164006,-0.0988962604957644,0.922552096010249,0.999486182046446,-5.02186061223314
"SCAMP3",-0.0696164301483613,21.4778708503613,-0.822429114820658,0.423928715150245,0.999486182046446,-4.8232072346674
"PHYH",-0.262976238238377,16.2193218855677,-0.795171223989621,0.443860634334188,0.999486182046446,-4.83352752488442
"OPLAH",0.0200247376754845,18.4032453145039,0.232535108707208,0.819317980506612,0.999486182046446,-5.00826677242046
"BCKDK",0.0343883284684949,17.3325059622407,0.351211555780563,0.730395700369084,0.999486182046446,-4.98712049964004
"IFIT3",-0.0320238182627612,17.0472493991396,-0.250802697455224,0.809428431735603,0.999486182046446,-5.00418534535225
"MGST3",0.0475140630554556,20.7757648837931,0.231617486022736,0.82008100745293,0.999486182046446,-5.00837697441636
"GEMIN2",0.178214304360246,18.18091091825,1.02575687142318,0.321534605658048,0.999486182046446,-4.71655805458795
"IRF6",0.0588473050911524,16.8215820092655,0.32539680186471,0.749450621178231,0.999486182046446,-4.99243875976752
"TAX1BP3",0.115559126230124,20.7856911706295,0.73233451085619,0.475511706656185,0.999486182046446,-4.86388143075064
"GIPC1",0.00454294594101512,21.0285789517023,0.0679931538643674,0.946704189291238,0.999486182046446,-5.02344726264656
"LIN7A",-0.166516003191585,16.1888181239282,-1.24651406401717,0.232008408350579,0.999486182046446,-4.57976090201439
"IKBKB",0.0597970856257071,17.7280088407522,0.757827044556748,0.460491003413819,0.999486182046446,-4.8528262439364
"RGS12",-0.201770544578695,15.5551600508389,-0.562561979289345,0.583516805290919,0.999486182046446,-4.92816091093412
"TIMM23",0.0442394099587204,17.4126587133335,0.27905047151888,0.784080446376176,0.999486182046446,-5.0009871753554
"HAT1",-0.0252607469919042,21.260692014924,-0.296618908997632,0.770893125784413,0.999486182046446,-4.99789836540349
"UBE2L6",0.135992491556447,17.2358491546211,0.758927042227654,0.459852511926571,0.999486182046446,-4.85233990759788
"CASK",0.0315396508900676,18.9598601946089,0.607821165078977,0.55254995938057,0.999486182046446,-4.91312268994712
"PLD2",0.0572251004844126,16.5593418573323,0.412317863028064,0.68603642867755,0.999486182046446,-4.97295790931692
"UQCRQ",0.0774057438905764,21.6720270952295,0.871750796773984,0.397311943145428,0.999486182046446,-4.79917224015513
"MYL12B;MYL12A",-0.0415799981853411,22.6288401677449,-0.173585274094371,0.864598222910758,0.999486182046446,-5.01559570643703
"HGS",-0.0437654194629715,19.8566656173744,-0.421067537230129,0.679776766312464,0.999486182046446,-4.97075017027589
