"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"GTPBP1",-0.0892800681039354,23.0697916038501,-1.76263966180877,0.0986017951830682,0.842341998928484,-4.17427067502163
"STXBP3",-0.0603052703018214,20.2082758190752,-0.618729682515653,0.545504595566901,0.92552891980847,-4.99498098041404
"AP4M1",0.103608466975079,18.7403455810986,1.22554039849648,0.239525466061653,0.849389846357638,-4.63512344349018
"ARVCF",0.0688613988208822,16.5599954621365,0.517026921940179,0.612780639544974,0.936335994482148,-5.03416894670421
"SMAP",0.281938710498707,18.6346682487036,0.999548315543909,0.333934978484605,0.882084620678191,-4.79238020627278
"RAB27B",0.253316610723111,19.6207080019932,1.58905827294796,0.133392914974677,0.842341998928484,-4.33479957237612
"AP3B1",-0.00115019591958543,22.5037916274955,-0.0212131564569463,0.983359097991095,0.997543228069567,-5.12627738011037
"SULT2B1",-0.0226622190846264,22.578272604964,-0.429884214500683,0.673475921337398,0.945496050667302,-5.06241287240004
"RHOD",-0.0405334788448002,18.6873935869273,-0.220459006372374,0.828556808146556,0.972181095452472,-5.10948276126599
"LGALS8",0.167836986594523,17.9635858270763,0.968419943328183,0.34840191634975,0.886421458442757,-4.81216485956723
"NDUFS8",0.240675265802846,20.6133273849015,0.681404133137368,0.506470405092662,0.917812698368546,-4.96736434283979
"TNFRSF10A",-0.0228092381231377,17.0785106171793,-0.186415233135267,0.85465138937788,0.975701677811386,-5.11431371617144
"NFKBIE",-0.603879976548972,16.2641065869042,-1.28620347876265,0.220017341323393,0.847665896924723,-4.58903984625673
"PSMD11",0.0243926557754683,23.2366362870137,0.326827875526204,0.748376545331725,0.960914217201338,-5.08929893749807
"PSMD12",-0.098216840393242,22.5567643266216,-1.21549016648973,0.243221570347255,0.849389846357638,-4.6426480346602
"PSMD9",0.202135618836579,20.8980047309869,2.13621864463145,0.049795461121031,0.842341998928484,-3.80311938472167
"ATOX1",-0.0844896677146316,18.3575825880163,-0.392901078809244,0.700061282873079,0.950948649571637,-5.07284578107256
"MEN1",0.0176400554674423,18.5987232887223,0.134232115565425,0.895028186407704,0.984405675544383,-5.12014511665772
"CBX4",0.0619448407694918,18.4796608606022,0.568961536008859,0.577918823806856,0.929790176756083,-5.01498394118656
"GET1",-0.183115683404402,19.6000363292512,-0.773796041894677,0.451496255062522,0.91142481873976,-4.92263335642355
"PGRMC1",-0.060731143801803,21.0820194792822,-0.147599269178641,0.884714005317008,0.982823192403566,-5.11881648764942
"SUPT5H",0.0241260886805534,19.7883110956996,0.550563466005856,0.590150732225359,0.932117240136735,-5.02197897744263
"TAF4",-0.0363167836999594,17.73468014329,-0.330453186592501,0.745691175520146,0.960286183316858,-5.08847461070905
"DFFA",0.0746994510162082,19.7089283646789,0.551950230365833,0.589224169945662,0.932117240136735,-5.02145929185938
"RFXAP",0.00934306506458427,15.1679509029436,0.0395538564862167,0.968977678565983,0.994630468337478,-5.12588806560466
"CLIC1",0.140060628859519,24.7656895184596,1.08895294998666,0.293596811980978,0.875482866553864,-4.73328893406872
"EIF3F",0.124244213991652,22.5039720574804,0.899466190380501,0.382899479332843,0.895939118424901,-4.85375535347172
"WWP2",-0.0498577162217977,18.0393430869971,-0.453945640105742,0.656456591597562,0.940958728523278,-5.05511377946347
"CDC7",0.186804997852287,14.606729797541,1.01658638676308,0.325688931169153,0.878437682691824,-4.781554577434
"PDHX",0.0681639347159866,19.3809335157171,1.0744096953599,0.299851669194214,0.87771037337981,-4.74320359398484
"QSOX1",0.109742804025792,18.9861256969184,1.33778269982003,0.201170629950875,0.842341998928484,-4.5480194410357
"DCTN6",0.117106156727903,19.1773113927279,1.30431723166865,0.212054486213532,0.846423796376897,-4.57456625050335
"SLC33A1",0.162332611134484,19.2556359874866,1.53815602084034,0.145122285006361,0.842341998928484,-4.37964328119568
"WASL",0.0366275961162401,19.3366904235469,0.584938604927137,0.567404345731263,0.929022143808322,-5.00873376839312
"IPO5",-0.0981309362200555,22.0185239961908,-1.02562596346197,0.321547240833189,0.878437682691824,-4.77567324450045
"POLRMT",0.00860122722473022,18.7948953869224,0.173117675059749,0.864905345460474,0.978095195722466,-5.11597900671081
"EEF2K",-0.00749202364694312,17.5000580131041,-0.0808741836723749,0.936625999433098,0.988634971821529,-5.12415031323995
"SAP18",0.00798751428802902,21.1368583724339,0.0884749198869383,0.930685825553819,0.988634971821529,-5.12370093565155
"DNM1L",-0.0170045477773826,21.5741093261287,-0.369042081857563,0.717324842632251,0.954180921097348,-5.07914907336229
"RTCA",-0.0411494270683761,18.954287641173,-0.364629890881974,0.720547431339241,0.954180921097348,-5.08026623747154
"PIK3C2A",0.107869476280641,19.3239152345713,1.47024385622262,0.162443042445943,0.842341998928484,-4.43843705416748
"IFRD1",-0.0322924336566679,16.5429331438343,-0.251750971877543,0.804697344743562,0.968763141778022,-5.10435711737893
"PIK3R2",-0.0670899879953346,16.6375300701026,-0.720135948463367,0.482665315594236,0.911504459854973,-4.94943182195986
"GOLIM4",0.125943031515721,15.9329628608949,0.677980250334388,0.508250592003274,0.917812698368546,-4.9691377173948
"MANBA",-0.0483504395433236,18.0606260370352,-0.562743353321312,0.582038216361445,0.929790176756083,-5.01737239775179
"AGRN",0.120087880187306,17.6801966480795,1.50214989723801,0.154101397806207,0.842341998928484,-4.41102479772796
"PLOD2",0.00181692467635131,18.6003570466498,0.0226355989015568,0.982243443874227,0.997543228069567,-5.12625559149955
"EXOC5",0.0163147340731236,19.0439357924646,0.335033569578901,0.742303233006195,0.959337893998087,-5.08742037525604
"HMGN4",-0.110669908205292,17.2130077119629,-0.5170214482752,0.612784367472891,0.936335994482148,-5.03417087687112
"NDUFA4",-0.0390382633657538,21.8356587446749,-0.256057128142733,0.801467661576828,0.968763141778022,-5.1035840100814
"PSMD14",-0.1514228485286,22.7060532146929,-1.17786325869722,0.257452640757305,0.850763184094445,-4.67040252999387
"ZNF593",0.14008371459644,18.505459342515,1.19192288859513,0.252062037200803,0.850763184094445,-4.66010938552344
"BIN1",0.17175632239633,18.24659687383,1.49827945797078,0.156593846590347,0.842341998928484,-4.41580844393837
"KPNA3",-0.0523060196870162,21.23697433269,-0.947179223634936,0.358763762809867,0.890549978301985,-4.82526841557714
"STK25",-0.0588523767717923,17.8585972694521,-0.589858331085033,0.564187152981425,0.929022143808322,-5.00677645212782
"LAD1",0.0211035904674297,20.7387311408178,0.177956454831859,0.86117107402777,0.97751782113991,-5.1153872067697
"FAAH",-0.0521708289812324,19.1431007286858,-0.538000119347172,0.598578481991104,0.933531465418893,-5.02663064346973
"KRIT1",0.224523995183775,15.9282585308744,1.79919741193956,0.0924151071427124,0.842341998928484,-4.13939655977132
"PES1",0.0477439336830159,21.6334026432466,0.861621659466061,0.402646382590208,0.900408026538814,-4.87553168818053
"SDCBP",0.08184447865791,18.5453573990972,0.706019713668578,0.491145894713227,0.915460816885146,-4.95615130887304
"MPHOSPH10",0.0420747011791534,18.9564507892243,0.454186134624234,0.656287452249341,0.940958728523278,-5.05503889129418
"NOP56",0.00407312932239279,19.8259660614181,0.0687726408502817,0.946091566393388,0.991836338916264,-5.12478264102112
"DDX3X",0.09642649196552,23.8846984039788,1.87112377950619,0.0812395797558659,0.842341998928484,-4.0697572500659
"RNASET2",0.029468634028575,17.2004028497465,0.223251507165352,0.826393200008659,0.972181095452472,-5.10906208438515
"PODXL",0.719518021696018,18.6146728535845,1.34138081387864,0.202184526664517,0.842341998928484,-4.54585485956539
"PIR",0.0742975545091724,20.1903191827311,0.934622139998814,0.364989167413179,0.892652924906307,-4.83289951330862
"PEX7",-0.0655104889959439,16.6426655318479,-0.623651745321355,0.543816011432545,0.925464328596667,-4.99196032954597
"KPNA4",-0.0999080970706849,20.9292687214344,-0.682813270494846,0.505380994149971,0.917812698368546,-4.96686638708894
"NFIB",-0.327320389143473,15.480005024074,-1.199804317784,0.250418446103705,0.850763184094445,-4.65421516654394
"E2F3",0.219737564058963,13.6944447175148,1.19589915117975,0.250553354941279,0.850763184094445,-4.65718147338958
"PPP6C",-0.127808974110202,20.8325316184226,-1.48611761307485,0.158247017522631,0.842341998928484,-4.42484625716173
"NME4",-0.677977719509595,17.1689432068491,-0.602587463246851,0.567692282327312,0.929022143808322,-4.99396679559731
"CES2",0.17986301398345,13.6842200428977,0.814548849527224,0.428249011629571,0.902043681327841,-4.90142051469727
"PIK3C2B",0.161084798073944,18.3169745748861,1.26580253908042,0.225155968939341,0.849389846357638,-4.60451841517007
"MAN2B1",-0.0507087516031675,18.7195209727924,-0.767075836480428,0.455105057753976,0.911462804536586,-4.92622364001391
"FBP2",0.650059391523605,22.5021422917234,1.77954626491597,0.0963423852770785,0.842341998928484,-4.16002062856984
"UBE2C",0.119192898770464,19.4479797479459,1.17346300780196,0.25915776291898,0.850763184094445,-4.67360478134482
"PDXK",-0.0912152822517172,21.65213856885,-0.983132600724412,0.341348819783325,0.883952237043116,-4.80294585902947
"SCD",-0.0216360440316166,21.9324810497312,-0.158892657024782,0.87591213591005,0.982217155598578,-5.11762225435313
"ARID1A",-0.139342921788199,17.9040720290163,-1.26364257302291,0.225909241453922,0.849389846357638,-4.60617880639856
"CDK2AP1;CDK2AP2",-0.0383377284775008,15.6104209116142,-0.198137596839981,0.845634452228726,0.974829174801071,-5.11274419357797
"C2CD2L",0.191325386439694,17.2254694265935,1.83042209702515,0.087405763345677,0.842341998928484,-4.10932709044718
"NEMP1",-0.170443220046213,15.4710850956405,-0.827077453416603,0.421334339563,0.902043681327841,-4.8946548709123
"TXNDC9",0.14999107006151,19.9709561586468,1.84279120844131,0.0854891509185851,0.842341998928484,-4.09734588934186
"TRAFD1",-0.0431564965749835,16.9428655300008,-0.399430753401949,0.695283048288504,0.950393426960806,-5.07109936639906
"COX7A2L",0.129727085057411,19.6550316388188,1.73594898914209,0.103346339527338,0.842341998928484,-4.19949786092362
"HSPB6",-0.146534296946477,16.6291875359365,-0.40673704124448,0.690528769402396,0.948559449659011,-5.06879125737721
"NDUFAB1",-0.351539577529081,18.2746439336114,-0.800245028349888,0.43662451581218,0.903961056574724,-4.90879277663013
"UBFD1",-0.543313462207301,21.0715932372678,-1.76402979081637,0.099007770012341,0.842341998928484,-4.17470066898196
"CIT",0.0430796078490232,17.4268608863186,0.560377518653036,0.583609493050561,0.929790176756083,-5.01827463275486
"COPE",0.0131429753312311,21.6592874470564,0.120631592084521,0.905606000721913,0.984405675544383,-5.12135425838748
"AP3D1",0.0708276488414938,21.1885177981322,0.819638287304493,0.425431340092596,0.902043681327841,-4.89868312355619
"CCS",-0.168974446529614,19.3297722952819,-0.529961461003449,0.604246974738352,0.934888469059751,-5.02939890793431
"DVL2",-0.222023065983027,17.3449742884928,-1.47470567958025,0.161254353706585,0.842341998928484,-4.4346264577443
"CHD1",0.0813314798650744,17.8302294752149,0.643925654913472,0.529481218824168,0.923174371936723,-4.9842584832726
"CHD2",-0.0250728914874649,18.7828462357647,-0.359706348631493,0.724149981409902,0.954513005938327,-5.08149739040382
"GOSR2",-0.161740906392406,18.8880967722505,-1.05886752361207,0.306643975462131,0.878437682691824,-4.75368078660264
"TOR1A",-0.100847524160077,19.8090320875455,-1.04497452118346,0.312810209994314,0.878437682691824,-4.76294171672243
"TOR1B",0.0503556219881141,18.2241296544139,0.561115359099509,0.583119219836989,0.929790176756083,-5.01799363472948
"STX16",0.09846580509479,20.2889216820255,1.22200530182639,0.240820531856889,0.849389846357638,-4.63777545887866
"ADAM10",0.0495883213223252,20.0889340124208,0.422214254425692,0.678940719079956,0.947983628026866,-5.06465884789682
"ABCD4",0.388930204900385,15.0446091501796,1.89776283638245,0.0824701981174923,0.842341998928484,-4.06344836687196
"EI24",0.171557031623301,18.7305277767814,1.39301244063863,0.18419688832229,0.842341998928484,-4.50318238444249
"ENC1",-0.351324687625867,13.6030071799547,-0.955781232808597,0.364718376035931,0.892652924906307,-4.81515631798031
"TP53I11",-0.00777962062455373,18.1410374695844,-0.0613375469672366,0.951911402440657,0.992530218964564,-5.12512046201407
"KMT2D",-0.0224736130559897,16.6328477678487,-0.170553217995622,0.866885792598465,0.979338716752643,-5.11628607098341
"APAF1",-0.310383638266547,16.914933702013,-2.03356356414237,0.0603393093362203,0.842341998928484,-3.90803028387489
"RIOK3",-0.0991093247276886,17.2248147353971,-0.679919982183475,0.507056291259944,0.917812698368546,-4.96825486399789
"IMPA2",-0.323203916358953,18.1782807724429,-2.60915827027498,0.0199049696417003,0.842341998928484,-3.30235243075699
"MAP2K7",-0.0404835260971161,18.4925677497851,-0.621499993471591,0.543729887697313,0.925464328596667,-4.99382151221857
"ACOT8",0.099746226116963,20.0213455490875,1.70376475995136,0.109332671386706,0.842341998928484,-4.22964450211052
"CDIPT",0.044432086526097,20.1144516643148,0.257070147373483,0.800706942095461,0.968763141778022,-5.10340082326124
"PDCD5",-0.0113233718743047,19.2469184349821,-0.0551204917681644,0.956791132595305,0.99368054048757,-5.12537229801283
"PRMT5",0.12802239535673,23.1508890213561,1.00275431039786,0.332100291916186,0.882084620678191,-4.79047099135521
"SLC9A3R1",0.0315116206246735,23.3460612267659,0.281346231483919,0.782341982247029,0.966732684376251,-5.098880963166
"CHEK1",0.213226237723582,17.9651277293435,2.76850577736257,0.0144862937500351,0.842341998928484,-3.13035368452971
"TNFRSF10B",-0.00272312412815268,14.9402455044437,-0.0103145088014774,0.991908171492963,0.999742128090196,-5.12639741569439
"FPGT",-0.0282610584067093,16.7402341624952,-0.204340799344982,0.840871830142115,0.974567081842156,-5.11187519942518
"TPP1",0.0595552035447717,19.0648694067625,0.550859381915398,0.589952954755584,0.932117240136735,-5.02186818764685
"GNB5",0.377055101161787,17.482944502389,2.5178011550579,0.0409274905323996,0.842341998928484,-3.64696990180013
"TCERG1",-0.0093144219953345,21.2803745037455,-0.121760981192276,0.904726884248863,0.984405675544383,-5.12125875044496
"NDC80",0.15929286634664,16.8953584226078,1.37656316921169,0.189125706645329,0.842341998928484,-4.51666733931689
"NRP1",-0.0790592540360855,18.4267644920108,-0.972353814451159,0.346506110675622,0.886421458442757,-4.80971126548001
"TNPO2",-0.00568335588350521,19.799279907523,-0.0546792684222329,0.957125599590028,0.99368054048757,-5.12539023976465
"POLR3A",-0.0476346484652197,19.1676352257173,-0.864263064339118,0.401240295721779,0.899243050380325,-4.87404134874706
"PSMA7",-0.21940270619957,23.5937998164006,-1.71053414593318,0.108048983729859,0.842341998928484,-4.22332895737792
"SCAMP3",0.00157186730699266,21.4778708503613,0.0185774461297644,0.9854264390196,0.997597951331661,-5.12631401703962
"PHYH",0.467183864763697,16.2193218855677,1.41542195608617,0.185520031896101,0.842341998928484,-4.48923603655696
"OPLAH",0.0299256509494512,18.4032453145039,0.348884160142025,0.732092209004353,0.958217861269429,-5.08414604216641
"BCKDK",4.92222349564031e-05,17.3325059622407,0.000507514148037951,0.999601842891187,0.999742128090196,-5.12643449220532
"MGST3",-0.634031961052909,20.7757648837931,-3.09331598163579,0.00767414080205904,0.842341998928484,-2.79152102550044
"GEMIN2",-0.249173609302112,18.18091091825,-1.43753053972114,0.171382635817939,0.842341998928484,-4.46614478133888
"IRF6",-0.345655045880775,16.8215820092655,-1.92120188052079,0.0741890524905371,0.842341998928484,-4.02052069319704
"TAX1BP3",0.140166066197782,20.7856911706295,0.88784364451432,0.388980623166138,0.896809944907941,-4.86048000354417
"GIPC1",-0.0594818827830359,21.0285789517023,-0.890236288172446,0.387587842240483,0.896809944907941,-4.85917623864317
"LIN7A",0.160872583068571,16.1888181239282,1.2163974924872,0.242886082284886,0.849389846357638,-4.64197063085332
"IKBKB",-0.04833372696962,17.7280088407522,-0.618642599095716,0.545560434079487,0.92552891980847,-4.99501734951556
"RGS12",0.0163873473181049,15.5551600508389,0.0457855708842653,0.964190895755694,0.994164813684224,-5.12569486044708
"TIMM23",-0.0453389106680433,17.4126587133335,-0.287222308504103,0.77792619013417,0.966732684376251,-5.09772234223117
"HAT1",0.00789265184923593,21.260692014924,0.0927206918746857,0.927369475442007,0.988098030773619,-5.12343237858165
"UBE2L6",-0.218845780818359,17.2358491546211,-1.22627698390614,0.239256304985725,0.849389846357638,-4.63457013857898
"CASK",0.0570921813759249,18.9598601946089,1.10470198791813,0.286932906813063,0.87217797114032,-4.72243251743413
"PLD2",-0.0867013594720341,16.5593418573323,-0.630322943385044,0.538098961362344,0.925464328596667,-4.9900966943761
"UQCRQ",-0.00468721940195493,21.6720270952295,-0.0528176254243295,0.958583853064131,0.994118447583944,-5.12546013293682
"MYL12B;MYL12A",0.176137182961742,22.6288401677449,0.735925436425107,0.473525690986821,0.911462804536586,-4.9416181991026
"HGS",0.0296221105170318,19.8566656173744,0.28537713900449,0.779311965413295,0.966732684376251,-5.0980887066954
"AURKA",0.0229199253954135,19.6568757599494,0.385721853165497,0.705192799320967,0.952083020150937,-5.07480745302055
"RAB29",-0.142665711497276,18.2587617561202,-1.12801620813868,0.277275892800901,0.865963280833073,-4.70613512046277
"VPS26C",0.248134925680123,17.0806903424943,1.92453469835526,0.0737399754206238,0.842341998928484,-4.01722319558671
"PPP1R12A",0.00608933793060373,20.7582856225359,0.0921056070510938,0.927849830180867,0.988176918854616,-5.123472062823
"SLC27A2",-0.0110521896133413,19.542263824378,-0.10745779086227,0.915869614544819,0.985471838577121,-5.12240273190897
"GAK",0.0112303876918389,19.4259160273184,0.18312237718243,0.857188115443008,0.97665276142106,-5.1147374962952
"HNRNPDL",0.230158259775322,21.176987436568,1.88973893308421,0.0785514204673362,0.842341998928484,-4.05152405903542
"XPO1",0.0267850978242663,21.8389570810975,0.433782998523808,0.670705316664113,0.944843240886836,-5.0612562165935
"BTAF1",0.0423017479988381,19.2565288611447,0.619767974305265,0.54483907670747,0.92552891980847,-4.99454698576467
"ARHGEF10",0.0404270128742574,17.3851205265049,0.450925682616589,0.658582174606117,0.941624877813888,-5.05605091938162
"ZNF609",0.164004599308129,17.1342098780297,1.13646985082928,0.273835290492969,0.86045936075299,-4.70015977631246
"SPTBN2",0.217808842748813,18.5321828890136,2.33284604570072,0.0342061213631249,0.842341998928484,-3.59766267571049
"SEC16A",0.0337680177523119,20.5269658473638,0.545119834968312,0.593795023386428,0.933531465418893,-5.02400700227978
"PLXNB2",0.0574210732714064,18.637633978812,0.997547714012554,0.334536801956632,0.882084620678191,-4.79380110844446
"AREL1",-0.0446379230269009,15.218796204285,-0.340144317005672,0.738529499326953,0.958733148350364,-5.0862272899831
"KHNYN",-0.316115606486459,17.0507156999528,-1.81403822056054,0.0900032960280804,0.842341998928484,-4.1251366262355
"TECPR2",-0.205530575831478,17.8176010029001,-1.45654818084429,0.166137377051908,0.842341998928484,-4.4500868218605
"U2SURP",0.0508815569051251,23.6199716432203,1.0950439035236,0.291006061224724,0.875218094541793,-4.72910490630815
"SETD1A",-0.147954171831813,17.7910255126358,-1.92993002256975,0.0730181823780609,0.842341998928484,-4.01187972304518
"N4BP3",0.092718645362627,17.5707894244329,0.681680173515947,0.505973944542375,0.917812698368546,-4.96745172326125
"SYNJ2",-0.278887608699492,16.9848022241278,-2.0448842082671,0.0590834812302499,0.842341998928484,-3.89655455707673
"KIF3B",0.0825767697608057,17.2384718481707,0.853120346549653,0.407193949372397,0.902043681327841,-4.88030133466935
